347,0.2593659942,0,0.3855555556
338,0.2662721893,0,0.3755555556
337,0.2670623145,0,0.3744444444
335,0.2686567164,0,0.3722222222
335,0.2686567164,0,0.3722222222
334,0.2694610778,0,0.3711111111
333,0.2702702703,0,0.37
333,0.2702702703,0,0.37
333,0.2702702703,0,0.37
333,0.2702702703,0,0.37
333,0.2702702703,0,0.37
333,0.2702702703,0,0.37
333,0.2702702703,0,0.37
333,0.2702702703,0,0.37
332,0.2710843373,0,0.3688888889
331,0.2719033233,0,0.3677777778
330,0.2727272727,0,0.3666666667
330,0.2727272727,0,0.3666666667
329,0.273556231,0,0.3655555556
328,0.2743902439,0,0.3644444444
327,0.2752293578,0,0.3633333333
326,0.2760736196,0,0.3622222222
325,0.2769230769,0,0.3611111111
324,0.2777777778,0,0.36
323,0.2786377709,0,0.3588888889
321,0.2803738318,0,0.3566666667
320,0.28125,0,0.3555555556
318,0.2830188679,0,0.3533333333
317,0.2839116719,0,0.3522222222
316,0.2848101266,0,0.3511111111
313,0.2875399361,0,0.3477777778
312,0.2884615385,0,0.3466666667
311,0.2893890675,0,0.3455555556
307,0.2931596091,0,0.3411111111
305,0.2950819672,0,0.3388888889
303,0.297029703,0,0.3366666667
299,0.3010033445,0,0.3322222222
296,0.3040540541,0,0.3288888889
305,0.2950819672,0,0.3388888889
309,0.2912621359,0,0.3433333333
306,0.2941176471,0,0.34
304,0.2960526316,0,0.3377777778
295,0.3050847458,0,0.3277777778
305,0.2950819672,0,0.3388888889
276,0.3260869565,0,0.3066666667
272,0.3308823529,0,0.3022222222
270,0.3333333333,0,0.3
267,0.3370786517,0,0.2966666667
265,0.3396226415,0,0.2944444444
264,0.3409090909,0,0.2933333333
261,0.3448275862,0,0.29
259,0.3474903475,0,0.2877777778
258,0.3488372093,0,0.2866666667
255,0.3529411765,0,0.2833333333
255,0.3529411765,0,0.2833333333
253,0.3557312253,0,0.2811111111
253,0.3557312253,0,0.2811111111
253,0.3557312253,0,0.2811111111
252,0.3571428571,0,0.28
271,0.332103321,0,0.3011111111
246,0.3658536585,0,0.2733333333
241,0.3734439834,0,0.2677777778
239,0.3765690377,0,0.2655555556
237,0.3797468354,0,0.2633333333
236,0.3813559322,0,0.2622222222
234,0.3846153846,0,0.26
232,0.3879310345,0,0.2577777778
232,0.3879310345,0,0.2577777778
230,0.3913043478,0,0.2555555556
230,0.3913043478,0,0.2555555556
228,0.3947368421,0,0.2533333333
227,0.3964757709,0,0.2522222222
227,0.3964757709,0,0.2522222222
227,0.3964757709,0,0.2522222222
225,0.4,0,0.25
225,0.4,0,0.25
225,0.4,0,0.25
224,0.4017857143,0,0.2488888889
224,0.4017857143,0,0.2488888889
224,0.4017857143,0,0.2488888889
223,0.4035874439,0,0.2477777778
222,0.4054054054,0,0.2466666667
221,0.407239819,0,0.2455555556
220,0.4090909091,0,0.2444444444
219,0.4109589041,0,0.2433333333
218,0.4128440367,0,0.2422222222
216,0.4166666667,0,0.24
216,0.4166666667,0,0.24
215,0.4186046512,0,0.2388888889
214,0.4205607477,0,0.2377777778
213,0.4225352113,0,0.2366666667
